Producto ID;Nombre;Modelo;META KEYWORDS;META DESCRIPTION;SKU;Stock Status;Fabricante;Envio;Precio;Impuesto;Disponibilidad;Peso;Unidad de Peso;Largo;Ancho;Alto;Unidad de Longitud;Creado;Modificado;Veces Visto;Stock Minimo;Costo;Cantidad
6031;CRONCH FLAKES 250 grs. (Three Pack);162036;;;;Disponible;;1;-126982.2961;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10288.74877
6033;DANIBISK GALLETON XTRA CHOCO 200 GRS;162038;;;;Disponible;;1;-127005.1264;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10290.60345
6034;DANIBISK GAYETN CLASIC 200 GRS;162040;;;;Disponible;;1;-127027.9568;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10292.45813
6035;yeah;162043;;;;Disponible;;1;-127050.7871;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10294.31281
6036;DANIBSK GAYETN FIESTA 200G;162045;;;;Disponible;;1;-127073.6174;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10296.16749
6037;FLIPS CHOCO 120 grs;162047;;;;Disponible;;1;-127096.4477;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10298.02217
6038;FLIPS CHOCOLATE 24 X 220grs;162049;;;;Disponible;;1;-127119.2781;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10299.87685
6039;FLIPS CHOCOLATE E 12X12X28 GRS;162051;;;;Disponible;;1;-127142.1084;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10301.73153
6040;FLIPS DOBLE CHOCO 12 X 12X28 GR;162053;;;;Disponible;;1;-127164.9387;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10303.58621
6041;FLIPS DOBLE CHOCO 24 X 220grs;162055;;;;Disponible;;1;-127187.769;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10305.44089
6042;FLIPS DULCE DE LECHE 120 grs;162058;;;;Disponible;;1;-127210.5993;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10307.29557
6043;FLIPS DULCE DE LECHE 24 X 220grs;162060;;;;Disponible;;1;-127233.4297;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10309.15025
6044;yeah;162062;;;;Disponible;;1;-127256.26;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10311.00493
6045;yeah;162064;;;;Disponible;;1;-127279.0903;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10312.85961
6046;yeah;162066;;;;Disponible;;1;-127301.9206;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10314.71429
6047;yeah;162068;;;;Disponible;;1;-127324.751;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10316.56897
6048;yeah;162071;;;;Disponible;;1;-127347.5813;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10318.42365
6050;yeah;162073;;;;Disponible;;1;-127370.4116;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10320.27833
6051;yeah;162075;;;;Disponible;;1;-127393.2419;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10322.133
6052;ACT II MANTEQUILLA;162077;;;;Disponible;;1;-127416.0722;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10323.98768
6053;ACT II MANTEQUILLA 12 X 3 X 91Grs;162079;;;;Disponible;;1;-127438.9026;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10325.84236
6054;ACT II MANTEQUILLA 4X18X91 GRS;162081;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-127461.7329;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-10327.69704
6055;ACT II NATURAL 12 X 3 X 91Grs;162083;;;;Disponible;;1;-127484.5632;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10329.55172
6056;ACT II NATURALES 4X18X91 GRS;162086;;;;Disponible;;1;-127507.3935;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10331.4064
6057;ACT II QUESO AMARILLO 4X15X96GRS;162088;;;;Disponible;;1;-127530.2239;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10333.26108
6058;AZUCARADAS 240 GRS;162090;;;;Disponible;;1;-127553.0542;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10335.11576
6059;CHOCO SAFARI 240 GRS;162092;;;;Disponible;;1;-127575.8845;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10336.97044
6060;CHOCOAZUCARADAS 12 X 240 GRS;162094;;;;Disponible;;1;-127598.7148;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10338.82512
6061;CRONCH FLAKES 250 grs. (Three Pack);162096;;;;Disponible;;1;-127621.5452;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10340.6798
6062;DANIBISK GALLETON XTRA CHOCO 200 GRS;162099;;;;Disponible;;1;-127644.3755;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10342.53448
6063;DANIBISK GAYETN CLASIC 200 GRS;162101;;;;Disponible;;1;-127667.2058;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10344.38916
6064;yeah;162103;;;;Disponible;;1;-127690.0361;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10346.24384
6065;DANIBSK GAYETN FIESTA 200G;162105;;;;Disponible;;1;-127712.8664;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10348.09852
6067;FLIPS CHOCO 120 grs;162107;;;;Disponible;;1;-127735.6968;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10349.9532
6068;FLIPS CHOCOLATE 24 X 220grs;162109;;;;Disponible;;1;-127758.5271;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10351.80788
6069;FLIPS CHOCOLATE E 12X12X28 GRS;162111;;;;Disponible;;1;-127781.3574;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10353.66256
6070;FLIPS DOBLE CHOCO 12 X 12X28 GR;162114;;;;Disponible;;1;-127804.1877;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10355.51724
6071;FLIPS DOBLE CHOCO 24 X 220grs;162116;;;;Disponible;;1;-127827.0181;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10357.37192
6072;FLIPS DULCE DE LECHE 120 grs;162118;;;;Disponible;;1;-127849.8484;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10359.2266
6073;FLIPS DULCE DE LECHE 24 X 220grs;162120;;;;Disponible;;1;-127872.6787;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10361.08128
6074;yeah;162122;;;;Disponible;;1;-127895.509;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10362.93596
6075;yeah;162124;;;;Disponible;;1;-127918.3394;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10364.79064
6076;yeah;162127;;;;Disponible;;1;-127941.1697;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10366.64532
6077;yeah;162129;;;;Disponible;;1;-127964;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10368.5
6078;yeah;162131;;;;Disponible;;1;-127986.8303;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10370.35468
6079;yeah;162133;;;;Disponible;;1;-128009.6606;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10372.20936
6080;yeah;162135;;;;Disponible;;1;-128032.491;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10374.06404
6081;ACT II MANTEQUILLA;162137;;;;Disponible;;1;-128055.3213;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10375.91872
6082;ACT II MANTEQUILLA 12 X 3 X 91Grs;162139;;;;Disponible;;1;-128078.1516;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10377.7734
6084;ACT II MANTEQUILLA 4X18X91 GRS;162142;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-128100.9819;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-10379.62808
6085;ACT II NATURAL 12 X 3 X 91Grs;162144;;;;Disponible;;1;-128123.8123;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10381.48276
6086;ACT II NATURALES 4X18X91 GRS;162146;;;;Disponible;;1;-128146.6426;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10383.33744
6087;ACT II QUESO AMARILLO 4X15X96GRS;162148;;;;Disponible;;1;-128169.4729;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10385.19212
6088;AZUCARADAS 240 GRS;162150;;;;Disponible;;1;-128192.3032;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10387.0468
6089;CHOCO SAFARI 240 GRS;162152;;;;Disponible;;1;-128215.1336;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10388.90148
6090;CHOCOAZUCARADAS 12 X 240 GRS;162155;;;;Disponible;;1;-128237.9639;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10390.75616
6091;CRONCH FLAKES 250 grs. (Three Pack);162157;;;;Disponible;;1;-128260.7942;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10392.61084
6092;DANIBISK GALLETON XTRA CHOCO 200 GRS;162159;;;;Disponible;;1;-128283.6245;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10394.46552
6093;DANIBISK GAYETN CLASIC 200 GRS;162161;;;;Disponible;;1;-128306.4548;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10396.3202
6094;yeah;162163;;;;Disponible;;1;-128329.2852;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10398.17488
6095;DANIBSK GAYETN FIESTA 200G;162165;;;;Disponible;;1;-128352.1155;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10400.02956
6096;FLIPS CHOCO 120 grs;162168;;;;Disponible;;1;-128374.9458;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10401.88424
6097;FLIPS CHOCOLATE 24 X 220grs;162170;;;;Disponible;;1;-128397.7761;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10403.73892
6098;FLIPS CHOCOLATE E 12X12X28 GRS;162172;;;;Disponible;;1;-128420.6065;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10405.5936
6099;FLIPS DOBLE CHOCO 12 X 12X28 GR;162174;;;;Disponible;;1;-128443.4368;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10407.44828
6101;FLIPS DOBLE CHOCO 24 X 220grs;162176;;;;Disponible;;1;-128466.2671;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10409.30296
6102;FLIPS DULCE DE LECHE 120 grs;162178;;;;Disponible;;1;-128489.0974;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10411.15764
6103;FLIPS DULCE DE LECHE 24 X 220grs;162180;;;;Disponible;;1;-128511.9278;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10413.01232
6104;yeah;162183;;;;Disponible;;1;-128534.7581;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10414.867
6105;yeah;162185;;;;Disponible;;1;-128557.5884;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10416.72167
6106;yeah;162187;;;;Disponible;;1;-128580.4187;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10418.57635
6107;yeah;162189;;;;Disponible;;1;-128603.249;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10420.43103
6108;yeah;162191;;;;Disponible;;1;-128626.0794;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10422.28571
6109;yeah;162193;;;;Disponible;;1;-128648.9097;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10424.14039
6110;yeah;162196;;;;Disponible;;1;-128671.74;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10425.99507
6111;ACT II MANTEQUILLA;162198;;;;Disponible;;1;-128694.5703;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10427.84975
6112;ACT II MANTEQUILLA 12 X 3 X 91Grs;162200;;;;Disponible;;1;-128717.4007;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10429.70443
6113;ACT II MANTEQUILLA 4X18X91 GRS;162202;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-128740.231;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-10431.55911
6114;ACT II NATURAL 12 X 3 X 91Grs;162204;;;;Disponible;;1;-128763.0613;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10433.41379
6115;ACT II NATURALES 4X18X91 GRS;162206;;;;Disponible;;1;-128785.8916;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10435.26847
6116;ACT II QUESO AMARILLO 4X15X96GRS;162208;;;;Disponible;;1;-128808.7219;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10437.12315
6118;AZUCARADAS 240 GRS;162211;;;;Disponible;;1;-128831.5523;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10438.97783
6119;CHOCO SAFARI 240 GRS;162213;;;;Disponible;;1;-128854.3826;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10440.83251
6120;CHOCOAZUCARADAS 12 X 240 GRS;162215;;;;Disponible;;1;-128877.2129;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10442.68719
6121;CRONCH FLAKES 250 grs. (Three Pack);162217;;;;Disponible;;1;-128900.0432;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10444.54187
6122;DANIBISK GALLETON XTRA CHOCO 200 GRS;162219;;;;Disponible;;1;-128922.8736;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10446.39655
6123;DANIBISK GAYETN CLASIC 200 GRS;162221;;;;Disponible;;1;-128945.7039;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10448.25123
6124;yeah;162224;;;;Disponible;;1;-128968.5342;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10450.10591
6125;DANIBSK GAYETN FIESTA 200G;162226;;;;Disponible;;1;-128991.3645;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10451.96059
6126;FLIPS CHOCO 120 grs;162228;;;;Disponible;;1;-129014.1949;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10453.81527
6127;FLIPS CHOCOLATE 24 X 220grs;162230;;;;Disponible;;1;-129037.0252;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10455.66995
6128;FLIPS CHOCOLATE E 12X12X28 GRS;162232;;;;Disponible;;1;-129059.8555;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10457.52463
6129;FLIPS DOBLE CHOCO 12 X 12X28 GR;162234;;;;Disponible;;1;-129082.6858;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10459.37931
6130;FLIPS DOBLE CHOCO 24 X 220grs;162236;;;;Disponible;;1;-129105.5161;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10461.23399
6131;FLIPS DULCE DE LECHE 120 grs;162239;;;;Disponible;;1;-129128.3465;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10463.08867
6132;FLIPS DULCE DE LECHE 24 X 220grs;162241;;;;Disponible;;1;-129151.1768;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10464.94335
6133;yeah;162243;;;;Disponible;;1;-129174.0071;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10466.79803
6134;yeah;162245;;;;Disponible;;1;-129196.8374;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10468.65271
6136;yeah;162247;;;;Disponible;;1;-129219.6678;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10470.50739
6137;yeah;162249;;;;Disponible;;1;-129242.4981;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10472.36207
6138;yeah;162252;;;;Disponible;;1;-129265.3284;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10474.21675
6139;yeah;162254;;;;Disponible;;1;-129288.1587;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10476.07143
6140;yeah;162256;;;;Disponible;;1;-129310.9891;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10477.92611
6141;ACT II MANTEQUILLA;162258;;;;Disponible;;1;-129333.8194;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10479.78079
6142;ACT II MANTEQUILLA 12 X 3 X 91Grs;162260;;;;Disponible;;1;-129356.6497;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10481.63547
6143;ACT II MANTEQUILLA 4X18X91 GRS;162262;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-129379.48;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-10483.49015
6144;ACT II NATURAL 12 X 3 X 91Grs;162264;;;;Disponible;;1;-129402.3103;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10485.34483
6145;ACT II NATURALES 4X18X91 GRS;162267;;;;Disponible;;1;-129425.1407;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10487.19951
6146;ACT II QUESO AMARILLO 4X15X96GRS;162269;;;;Disponible;;1;-129447.971;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10489.05419
6147;AZUCARADAS 240 GRS;162271;;;;Disponible;;1;-129470.8013;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10490.90887
6148;CHOCO SAFARI 240 GRS;162273;;;;Disponible;;1;-129493.6316;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10492.76355
6149;CHOCOAZUCARADAS 12 X 240 GRS;162275;;;;Disponible;;1;-129516.462;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10494.61823
6150;CRONCH FLAKES 250 grs. (Three Pack);162277;;;;Disponible;;1;-129539.2923;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10496.47291
6151;DANIBISK GALLETON XTRA CHOCO 200 GRS;162280;;;;Disponible;;1;-129562.1226;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10498.32759
6153;DANIBISK GAYETN CLASIC 200 GRS;162282;;;;Disponible;;1;-129584.9529;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10500.18227
6154;yeah;162284;;;;Disponible;;1;-129607.7833;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10502.03695
6155;DANIBSK GAYETN FIESTA 200G;162286;;;;Disponible;;1;-129630.6136;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10503.89163
6156;FLIPS CHOCO 120 grs;162288;;;;Disponible;;1;-129653.4439;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10505.74631
6157;FLIPS CHOCOLATE 24 X 220grs;162290;;;;Disponible;;1;-129676.2742;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10507.60099
6158;FLIPS CHOCOLATE E 12X12X28 GRS;162293;;;;Disponible;;1;-129699.1045;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10509.45567
6159;FLIPS DOBLE CHOCO 12 X 12X28 GR;162295;;;;Disponible;;1;-129721.9349;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10511.31034
6160;FLIPS DOBLE CHOCO 24 X 220grs;162297;;;;Disponible;;1;-129744.7652;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10513.16502
6161;FLIPS DULCE DE LECHE 120 grs;162299;;;;Disponible;;1;-129767.5955;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10515.0197
6162;FLIPS DULCE DE LECHE 24 X 220grs;162301;;;;Disponible;;1;-129790.4258;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10516.87438
6163;yeah;162303;;;;Disponible;;1;-129813.2562;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10518.72906
6164;yeah;162305;;;;Disponible;;1;-129836.0865;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10520.58374
6165;yeah;162308;;;;Disponible;;1;-129858.9168;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10522.43842
6166;yeah;162310;;;;Disponible;;1;-129881.7471;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10524.2931
6167;yeah;162312;;;;Disponible;;1;-129904.5774;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10526.14778
6168;yeah;162314;;;;Disponible;;1;-129927.4078;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10528.00246
6170;yeah;162316;;;;Disponible;;1;-129950.2381;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10529.85714
6171;ACT II MANTEQUILLA;162318;;;;Disponible;;1;-129973.0684;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10531.71182
6172;ACT II MANTEQUILLA 12 X 3 X 91Grs;162321;;;;Disponible;;1;-129995.8987;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10533.5665
6173;ACT II MANTEQUILLA 4X18X91 GRS;162323;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-130018.7291;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-10535.42118
6174;ACT II NATURAL 12 X 3 X 91Grs;162325;;;;Disponible;;1;-130041.5594;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10537.27586
6175;ACT II NATURALES 4X18X91 GRS;162327;;;;Disponible;;1;-130064.3897;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10539.13054
6176;ACT II QUESO AMARILLO 4X15X96GRS;162329;;;;Disponible;;1;-130087.22;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10540.98522
6177;AZUCARADAS 240 GRS;162331;;;;Disponible;;1;-130110.0504;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10542.8399
6178;CHOCO SAFARI 240 GRS;162333;;;;Disponible;;1;-130132.8807;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10544.69458
6179;CHOCOAZUCARADAS 12 X 240 GRS;162336;;;;Disponible;;1;-130155.711;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10546.54926
6180;CRONCH FLAKES 250 grs. (Three Pack);162338;;;;Disponible;;1;-130178.5413;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10548.40394
6181;DANIBISK GALLETON XTRA CHOCO 200 GRS;162340;;;;Disponible;;1;-130201.3716;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10550.25862
6182;DANIBISK GAYETN CLASIC 200 GRS;162342;;;;Disponible;;1;-130224.202;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10552.1133
6183;yeah;162344;;;;Disponible;;1;-130247.0323;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10553.96798
6184;DANIBSK GAYETN FIESTA 200G;162346;;;;Disponible;;1;-130269.8626;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10555.82266
6185;FLIPS CHOCO 120 grs;162349;;;;Disponible;;1;-130292.6929;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10557.67734
6187;FLIPS CHOCOLATE 24 X 220grs;162351;;;;Disponible;;1;-130315.5233;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10559.53202
6188;FLIPS CHOCOLATE E 12X12X28 GRS;162353;;;;Disponible;;1;-130338.3536;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10561.3867
6189;FLIPS DOBLE CHOCO 12 X 12X28 GR;162355;;;;Disponible;;1;-130361.1839;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10563.24138
6190;FLIPS DOBLE CHOCO 24 X 220grs;162357;;;;Disponible;;1;-130384.0142;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10565.09606
6191;FLIPS DULCE DE LECHE 120 grs;162359;;;;Disponible;;1;-130406.8446;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10566.95074
6192;FLIPS DULCE DE LECHE 24 X 220grs;162361;;;;Disponible;;1;-130429.6749;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10568.80542
6193;yeah;162364;;;;Disponible;;1;-130452.5052;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10570.6601
6194;yeah;162366;;;;Disponible;;1;-130475.3355;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10572.51478
6195;yeah;162368;;;;Disponible;;1;-130498.1658;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10574.36946
6196;yeah;162370;;;;Disponible;;1;-130520.9962;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10576.22414
6197;yeah;162372;;;;Disponible;;1;-130543.8265;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10578.07882
6198;yeah;162374;;;;Disponible;;1;-130566.6568;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10579.9335
6199;yeah;162377;;;;Disponible;;1;-130589.4871;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10581.78818
6200;ACT II MANTEQUILLA;162379;;;;Disponible;;1;-130612.3175;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10583.64286
6201;ACT II MANTEQUILLA 12 X 3 X 91Grs;162381;;;;Disponible;;1;-130635.1478;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10585.49754
6202;ACT II MANTEQUILLA 4X18X91 GRS;162383;;ACT II MANTEQUILLA 4X18X91 GRS;;Disponible;;1;-130657.9781;IVA;09/08/2012;0;Kilogramo;0;0;0;Cent;06/01/2009 23:21;09/08/2012 18:15;;1;0;-10587.35222
6204;ACT II NATURAL 12 X 3 X 91Grs;162385;;;;Disponible;;1;-130680.8084;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10589.2069
6205;ACT II NATURALES 4X18X91 GRS;162387;;;;Disponible;;1;-130703.6388;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10591.06158
6206;ACT II QUESO AMARILLO 4X15X96GRS;162389;;;;Disponible;;1;-130726.4691;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10592.91626
6207;AZUCARADAS 240 GRS;162392;;;;Disponible;;1;-130749.2994;;10/10/2012;0;Kilogramo;0;0;0;Cent;;;;1;0;-10594.77094
